,_id,availability_30,availability_60,availability_90,availability_365
3794,29626173,0,0,0,66
3795,29662239,9,27,57,57
3796,29788008,28,58,88,363
3797,29821233,0,0,0,0
3798,29848645,14,23,23,130
3799,29840640,9,31,57,288
3800,29912167,29,59,89,179
3801,29896780,15,37,37,37
3802,2990911,0,0,0,0
3803,29844546,7,18,48,323
3804,29837246,29,59,89,181
3805,29859603,0,5,35,310
3806,29826541,19,49,79,169
3807,29870769,20,46,76,286
3808,29879141,22,47,47,101
3809,2991893,11,20,30,140
3810,29872103,10,25,52,315
3811,2989860,15,42,65,322
3812,29897994,23,45,72,343
3813,29856236,23,53,83,83
3814,29840058,3,26,56,331
3815,29863999,29,59,89,179
3816,29877023,0,0,0,0
3817,29959482,29,52,62,317
3818,29985063,30,60,90,180
3819,3002319,10,20,50,314
3820,30032152,0,0,0,0
3821,2993875,0,28,58,148
3822,29932504,21,38,38,38
3823,29931879,27,56,86,361
3824,29960225,30,60,90,365
3825,29952115,0,0,8,8
3826,29920051,30,60,79,79
3827,29963232,0,0,0,0
3828,29963893,1,1,1,1
3829,3003386,1,1,5,5
3830,29974058,0,0,0,0
3831,29947519,8,16,31,31
3832,29957113,20,50,80,170
3833,29982730,15,28,40,237
3834,30012792,6,12,23,39
3835,30015010,30,50,70,267
3836,2996993,7,13,28,182
3837,29979255,30,60,90,365
3838,30012219,30,60,90,90
3839,29997747,12,38,68,68
3840,29987304,30,60,90,365
3841,29969494,30,56,73,348
3842,29977604,0,0,0,259
3843,30036158,24,54,84,293
3844,30203828,13,13,13,13
3845,30089932,30,60,87,200
3846,3013214,0,0,0,0
3847,30135028,7,22,44,267
3848,30152724,30,60,90,90
3849,30222713,18,48,78,78
3850,30234270,4,33,47,175
3851,30054699,25,26,26,26
3852,30049654,30,60,90,90
3853,30163487,29,59,89,179
3854,30239555,2,32,62,106
3855,30092212,10,40,70,345
3856,30148480,18,35,56,325
3857,3021624,0,0,0,0
3858,30258594,29,59,89,364
3859,30261600,8,38,61,336
3860,30092070,23,53,83,264
3861,30174148,16,40,70,345
3862,30179464,0,28,58,148
3863,30242421,0,0,0,0
3864,30259023,28,38,65,322
3865,30259670,30,60,90,365
3866,30171277,3,26,56,322
3867,30173128,5,20,32,249
3868,30202409,0,0,0,0
3869,30230363,27,57,87,362
3870,30236485,29,59,89,364
3871,30273018,26,48,78,159
3872,30242109,2,32,62,337
3873,30270781,29,59,89,179
3874,3027341,0,0,0,0
3875,30087365,5,9,29,288
3876,30035292,14,37,44,95
3877,30109022,10,10,10,10
3878,30194213,28,58,88,88
3879,30206982,0,0,0,0
3880,30261334,7,17,42,300
3881,30138480,0,5,35,126
3882,30071631,0,0,0,0
3883,30134392,9,21,51,141
3884,30129770,0,0,0,0
3885,30083901,25,55,85,360
3886,30104792,30,60,90,365
3887,30116382,5,20,50,140
3888,30117558,29,59,89,180
3889,3019711,24,26,56,331
3890,30201318,0,0,0,0
3891,30167073,0,0,0,0
3892,30250293,19,38,38,118
3893,30129761,28,58,88,363
3894,3014692,22,52,82,357
3895,30179953,30,60,90,365
3896,3013098,12,42,72,347
3897,30200165,0,0,0,0
3898,30113822,30,60,90,91
3899,30115488,9,29,59,144
3900,30206716,22,36,52,311
3901,30239722,0,0,0,218
3902,30055339,25,55,85,85
3903,30056291,1,1,1,1
3904,30096786,30,60,90,365
3905,30128270,23,53,83,358
3906,3013158,0,0,0,0
3907,30171095,25,49,79,354
3908,30214657,0,0,3,4
3909,30097777,21,51,73,77
3910,30214389,29,59,86,355
3911,30327756,23,53,83,358
3912,30324850,0,0,0,0
3913,30528140,16,46,76,76
3914,30377044,0,0,0,0
3915,30421791,0,0,0,0
3916,30504379,17,41,65,320
3917,30507309,30,60,90,90
3918,30325676,0,0,10,274
3919,30341193,29,52,82,82
3920,30355523,0,7,7,7
3921,30429154,0,0,0,0
3922,30479760,23,53,83,358
3923,30495625,0,0,0,0
3924,306515,0,0,0,70
3925,30675711,0,0,0,0
3926,30548281,2,21,46,307
3927,30578696,13,29,54,326
3928,30284483,30,60,90,365
3929,30293577,0,0,0,0
3930,30533458,0,0,2,6
3931,30562498,29,59,89,179
3932,30293722,7,8,8,8
3933,3039012,21,51,81,356
3934,30458196,30,60,90,90
3935,30459655,11,37,61,306
3936,30531901,0,27,46,46
3937,30538139,30,51,51,51
3938,30588222,5,35,65,65
3939,30290547,0,0,0,0
3940,30276904,10,27,32,64
3941,30301460,4,5,10,10
3942,30324599,27,57,87,362
3943,30310595,15,15,15,81
3944,30395479,18,48,78,168
3945,30291419,0,0,0,0
3946,30366799,5,11,20,107
3947,30507198,1,23,43,215
3948,30507297,3,8,11,132
3949,30520863,30,60,90,365
3950,30710358,0,0,0,0
3951,30364518,22,22,22,22
3952,30693606,29,59,89,179
3953,30323119,12,38,68,69
3954,30348256,17,36,46,297
3955,30365974,18,48,78,353
3956,30522015,12,31,51,265
3957,30540700,2,32,62,337
3958,30561422,25,55,85,360
3959,30576569,29,59,89,364
3960,3032355,0,0,0,0
3961,30551204,0,0,0,75
3962,30589495,7,23,32,265
3963,30606576,26,52,82,82
3964,30622150,11,11,11,151
3965,30641024,22,49,74,349
3966,30673003,16,20,50,50
3967,30403133,0,0,0,61
3968,30412858,7,24,49,166
3969,30515970,0,0,0,33
3970,305245,18,25,49,231
3971,3040870,0,0,0,0
3972,3041034,30,60,90,365
3973,30429988,0,15,15,46
3974,30549426,24,54,84,84
3975,30675540,0,0,0,0
3976,30322438,16,40,70,345
3977,3042637,13,30,56,145
3978,30430804,0,0,0,0
3979,30459480,30,60,90,90
3980,30658206,14,44,74,349
3981,30672896,23,53,83,83
3982,30702163,23,53,83,164
3983,30360855,0,0,0,59
3984,30294051,23,53,83,84
3985,30488984,29,46,73,348
3986,3029260,30,56,80,244
3987,30361820,13,38,61,336
3988,30488589,18,34,56,312
3989,30518067,11,39,67,333
3990,30364979,30,60,90,365
3991,30368243,24,42,72,72
3992,30489606,0,0,0,0
3993,30501335,0,0,0,0
3994,30537041,7,7,7,79
3995,30671405,29,59,89,89
3996,30716077,30,60,90,365
3997,30403212,0,5,35,36
3998,30511700,25,55,85,175
3999,30573409,11,23,48,228
4000,30810129,0,0,0,0
4001,30772567,3,13,34,276
4002,30791322,29,59,89,89
4003,30824244,0,0,21,296
4004,30876582,29,59,89,179
4005,30921897,7,31,61,61
4006,30951435,23,53,72,324
4007,30959409,13,15,19,19
4008,30963309,3,13,38,188
4009,30826856,28,58,88,363
4010,30896492,28,58,88,363
4011,30780684,30,60,90,365
4012,30729906,0,0,0,0
4013,30979941,30,60,90,365
4014,30756696,22,52,82,82
4015,30919312,21,51,81,171
4016,30962949,2,3,6,139
4017,30963573,3,6,12,177
4018,30973388,8,38,68,343
4019,30792780,14,25,55,312
4020,30792893,14,37,67,151
4021,30963540,11,22,46,193
4022,30815910,14,44,69,344
4023,30842723,8,12,36,282
4024,30857458,20,37,67,331
4025,3091450,0,5,35,310
4026,30950498,19,49,79,94
4027,30982784,19,48,73,155
4028,30759793,16,37,64,320
4029,30963505,13,22,50,219
4030,30956518,17,47,69,69
4031,31002017,9,36,56,72
4032,309063,30,60,90,365
4033,30721008,16,16,16,16
4034,30722343,0,16,16,16
4035,3081744,9,9,31,306
4036,30763079,18,28,58,277
4037,30882652,0,21,51,51
4038,30926186,0,0,0,9
4039,30978373,28,58,88,178
4040,30832921,0,0,3,38
4041,30973353,30,54,82,357
4042,30817702,0,0,0,4
4043,3090578,0,0,0,0
4044,30975819,9,39,69,69
4045,31036628,30,60,90,365
4046,31045123,0,0,5,280
4047,31023724,30,57,80,305
4048,31065702,0,0,0,0
4049,31149060,0,6,36,244
4050,31208538,27,57,87,362
4051,310414,0,0,4,185
4052,31063824,30,60,90,365
4053,31167868,29,54,81,356
4054,31048054,30,60,90,365
4055,31125291,30,60,90,365
4056,31173511,12,39,69,182
4057,3120723,0,0,0,0
4058,31258001,0,0,0,222
4059,3102202,28,48,78,353
4060,31022850,30,60,90,365
4061,31035946,26,51,71,346
4062,31059672,10,10,10,10
4063,31095245,0,0,0,0
4064,31117363,21,51,81,356
4065,3127809,0,7,31,306
4066,31293980,27,57,87,87
4067,310233,24,54,84,264
4068,31057997,30,60,90,180
4069,31180534,0,0,0,100
4070,31191629,27,57,87,360
4071,31217955,9,39,69,69
4072,31176187,0,0,0,0
4073,31088238,0,0,0,0
4074,31144314,0,10,31,239
4075,31164170,4,6,17,38
4076,31101349,7,8,16,16
4077,31121699,20,50,80,355
4078,31125186,22,52,82,260
4079,31186053,18,46,65,202
4080,31220751,7,30,60,335
4081,31085894,30,60,90,90
4082,31134257,29,59,89,180
4083,3121854,18,40,67,339
4084,31110464,29,59,89,364
4085,31235308,29,59,89,364
4086,31279195,14,14,14,14
4087,31299012,7,31,61,81
4088,31301774,0,0,0,190
4089,31058753,15,36,66,341
4090,31080472,0,0,0,0
4091,31086693,8,38,68,343
4092,31135824,11,32,43,197
4093,3113661,5,35,65,340
4094,3122230,0,0,0,0
4095,31197980,30,54,54,54
4096,31011177,30,60,90,365
4097,31205947,26,42,66,333
4098,31215573,26,51,79,274
4099,31272924,29,56,85,360
4100,31301794,28,58,88,308
4101,31034950,30,60,90,180
4102,31013832,0,0,0,0
4103,31037891,0,0,0,0
4104,31053412,24,52,81,356
4105,31057135,30,60,90,365
4106,31099467,26,56,86,176
4107,31119279,10,40,70,345
4108,31217862,0,0,5,5
4109,31302323,1,2,15,186
4110,31039082,2,7,26,248
4111,31081663,29,59,89,169
4112,31083177,0,0,0,0
4113,31040144,9,16,40,306
4114,3114202,25,55,85,85
4115,31144321,9,29,57,264
4116,31200584,27,57,87,362
4117,31269732,9,39,69,69
4118,31305846,6,13,13,202
4119,31089327,0,0,0,0
4120,31123905,27,27,27,221
4121,31156767,29,59,89,364
4122,31205337,27,57,87,177
4123,31270876,3,3,3,3
4124,31383645,0,0,0,0
4125,31332997,11,30,55,189
4126,31328773,30,60,90,365
4127,3139489,3,3,24,75
4128,31385559,12,21,25,59
4129,31457975,20,47,68,343
4130,31385256,11,26,47,72
4131,31391139,24,54,84,359
4132,31399123,2,4,4,4
4133,31403026,29,59,78,254
4134,31344231,21,51,81,348
4135,313223,3,8,18,245
4136,3136909,30,60,90,365
4137,31443139,9,39,69,344
4138,31425079,14,36,66,156
4139,31431457,8,24,24,24
4140,3144266,30,60,90,365
4141,31343008,0,0,0,253
4142,31352359,3,9,22,22
4143,31408169,10,40,70,70
4144,31459895,0,0,6,281
4145,31346657,8,27,57,267
4146,31318633,4,4,4,4
4147,31448135,0,0,0,0
4148,31454375,17,47,71,342
4149,31391462,9,23,53,316
4150,31326897,29,59,89,364
4151,31460245,12,24,43,255
4152,31771741,29,59,89,364
4153,31812431,30,60,90,365
4154,31861001,0,0,0,20
4155,31972844,3,32,58,253
4156,32087839,0,0,16,106
4157,32096193,30,60,90,365
4158,32174629,27,44,73,346
4159,3220115,0,0,0,0
4160,32232797,29,59,89,364
4161,32235219,29,59,89,89
4162,32362812,5,13,13,13
4163,32528492,8,32,58,140
4164,32546486,11,27,50,255
4165,3261569,22,40,58,321
4166,32636126,10,18,41,66
4167,32856730,25,55,85,360
4168,3322110,6,36,63,338
4169,3581676,8,18,43,280
4170,31486435,29,59,89,364
4171,31533365,6,14,34,309
4172,31600196,30,60,90,180
4173,31630832,11,41,71,161
4174,31696863,25,55,85,359
4175,3177173,16,39,65,340
4176,31914885,0,0,0,0
4177,31951390,25,45,75,75
4178,32099175,23,53,72,72
4179,32104281,30,60,90,296
4180,32208912,0,0,0,29
4181,32242177,6,23,46,272
4182,32287835,29,59,89,364
4183,32297024,13,15,15,15
4184,32327341,29,59,89,89
4185,32418682,12,22,49,324
4186,32663214,30,60,90,365
4187,3288363,0,0,0,0
4188,32894465,15,26,49,159
4189,32969,12,29,42,317
4190,3301571,28,58,88,363
4191,3485641,0,0,0,19
4192,3654407,0,0,0,163
4193,3760592,0,0,0,249
4194,4000621,23,33,46,304
4195,31590340,0,2,29,29
4196,31840261,8,16,43,314
4197,31864910,30,60,90,365
4198,31974220,18,31,61,336
4199,32023628,0,9,39,39
4200,32028943,6,15,42,224
4201,32178403,12,42,72,276
4202,321803,30,60,90,365
4203,32189927,9,24,48,73
4204,3220673,21,51,81,356
4205,32361436,28,58,88,179
4206,32677257,1,12,29,301
4207,32679705,23,47,47,47
4208,3271418,30,60,90,365
4209,32745518,9,23,53,311
4210,32746163,26,56,86,106
4211,32748063,26,32,62,152
4212,32838638,0,8,35,310
4213,333624,3,33,63,338
4214,3476105,0,1,1,11
4215,3494585,28,58,88,363
4216,3920340,30,60,90,365
4217,31489144,0,0,2,55
4218,31510270,13,27,27,27
4219,31588317,29,59,89,179
4220,3170717,23,53,83,358
4221,31773624,29,59,89,89
4222,32037744,18,48,78,320
4223,32112187,29,59,89,89
4224,32214610,30,60,90,186
4225,32275673,7,33,62,63
4226,32351823,0,0,0,61
4227,32699393,30,60,90,365
4228,32717275,25,55,85,85
4229,32727861,27,57,87,362
4230,32839070,7,33,60,150
4231,32948708,29,53,83,83
4232,3616643,30,60,90,365
4233,3885090,27,57,87,362
4234,3920836,26,56,86,359
4235,4031809,0,0,0,0
4236,4037541,0,0,0,161
4237,4185995,30,60,90,365
4238,4204302,30,60,90,365
4239,31538969,10,16,40,315
4240,3155979,0,0,0,0
4241,31666595,15,28,47,106
4242,31687084,29,59,89,364
4243,3173305,0,0,0,0
4244,31845112,1,17,40,131
4245,31866944,11,30,60,150
4246,31879987,16,16,16,16
4247,31886158,25,55,85,360
4248,31925067,13,24,24,24
4249,31930748,16,40,70,70
4250,31941328,30,60,84,356
4251,31995384,19,45,68,158
4252,32099571,6,6,18,76
4253,32159739,15,45,75,75
4254,32166129,0,5,19,278
4255,32237387,23,53,83,358
4256,32338059,0,0,1,115
4257,32503574,3,19,49,324
4258,32546106,13,35,61,336
4259,32546244,24,48,69,149
4260,32645900,16,39,69,344
4261,32734009,4,14,43,43
4262,32805549,29,59,89,364
4263,32835270,30,60,88,199
4264,32843905,23,53,83,84
4265,3288487,30,60,90,365
4266,32934486,12,21,21,21
4267,3376567,10,10,10,10
4268,3383677,0,0,0,0
4269,31506064,18,48,78,353
4270,4069429,3,6,23,260
4271,3157408,0,0,0,0
4272,31989710,30,60,90,90
4273,32024517,12,12,12,51
4274,3208863,15,45,75,350
4275,32165831,5,16,29,100
4276,32224265,2,27,30,30
4277,32281660,1,19,49,194
4278,32308714,8,17,22,22
4279,32338168,1,31,61,239
4280,32338915,30,47,77,242
4281,32375230,6,36,66,341
4282,3254016,30,60,90,180
4283,32541101,8,13,13,13
4284,32603163,21,51,81,356
4285,3335550,30,60,90,365
4286,336569,0,6,36,311
4287,3464992,14,44,68,328
4288,349618,8,38,68,339
4289,3503965,23,53,83,195
4290,3517568,13,27,47,322
4291,3532235,0,0,0,0
4292,4016121,0,0,0,0
4293,4178954,1,3,3,110
4294,3404472,8,8,8,8
4295,342139,12,16,30,266
4296,3527622,21,21,21,21
4297,3567993,4,8,17,266
4298,3952093,6,9,9,9
4299,4044871,16,31,61,117
4300,4076976,12,25,49,313
4301,4138110,0,0,0,0
4302,4164487,0,21,42,254
4303,404688,30,60,90,319
4304,4052514,7,9,9,184
4305,357958,5,16,27,65
4306,3930842,0,8,38,220
4307,3963635,0,0,7,185
4308,3975630,25,31,34,298
4309,4144356,30,60,90,365
4310,31492265,8,8,26,26
4311,31504921,30,60,90,365
4312,31613810,30,60,90,90
4313,31598034,0,0,0,191
4314,31632468,19,49,79,169
4315,31693770,29,59,89,179
4316,31772760,29,54,84,311
4317,31905370,6,26,56,331
4318,31913823,30,60,90,365
4319,3201230,30,60,90,365
4320,320446,9,20,50,50
4321,3210248,24,54,84,174
4322,32102597,13,30,60,208
4323,32131343,22,52,82,172
4324,32235324,1,1,1,128
4325,32236818,0,0,0,31
4326,32265418,0,0,0,182
4327,3238474,30,60,90,365
4328,32548455,19,49,79,152
4329,32928274,5,25,55,330
4330,3355353,26,39,58,333
4331,34177,22,52,82,357
4332,3517150,5,17,30,262
4333,3731634,0,0,0,0
4334,31708004,18,48,78,353
4335,31764157,30,60,90,365
4336,31808341,27,57,87,362
4337,31827679,4,7,14,244
4338,31913927,0,0,0,65
4339,31963125,30,60,90,365
4340,32008291,24,54,84,264
4341,32040085,24,47,67,327
4342,32082784,9,31,39,39
4343,32338783,0,5,35,190
4344,32401490,23,43,68,158
4345,32456345,23,53,83,358
4346,32537967,14,14,14,141
4347,32679910,24,54,84,359
4348,32896330,14,23,53,143
4349,333190,1,14,14,14
4350,3332055,30,55,68,292
4351,3476107,0,0,0,0
4352,4025482,0,0,0,0
4353,4150857,27,57,87,87
4354,31507104,10,27,57,332
4355,31563921,7,20,41,266
4356,31761679,29,59,89,89
4357,318028,21,51,81,356
4358,31951516,30,60,90,207
4359,32181448,27,27,27,27
4360,32280408,12,29,42,231
4361,32309279,2,4,20,20
4362,32355490,1,1,1,1
4363,32385079,0,21,51,237
4364,32432419,28,58,88,363
4365,32436791,19,48,76,351
4366,32454803,0,0,18,18
4367,32476385,4,17,47,137
4368,32618302,30,60,90,90
4369,32679285,11,26,56,56
4370,32759894,12,42,65,65
4371,32774643,23,53,83,263
4372,32847674,19,49,79,79
4373,3308303,0,0,1,89
4374,3432115,15,45,75,350
4375,3530395,0,0,0,71
4376,3633808,0,0,0,0
4377,3729694,13,14,32,38
4378,3735449,6,14,14,233
4379,3816200,12,21,27,283
4380,3855119,1,8,16,85
4381,31633508,30,60,90,365
4382,31644399,3,26,47,311
4383,31984148,20,50,80,355
4384,3200487,30,60,90,365
4385,32025949,30,60,90,365
4386,32195716,18,35,54,291
4387,32340227,0,13,13,51
4388,32699333,20,50,80,80
4389,32707786,23,50,80,355
4390,32823084,19,32,61,336
4391,347803,11,41,71,346
4392,3544610,29,59,89,364
4393,3969482,0,0,0,0
4394,4010246,28,58,88,88
4395,4025329,13,16,19,259
4396,4183200,12,40,41,271
4397,4001099,19,49,79,169
4398,4120182,0,0,0,65
4399,3936009,0,0,0,0
4400,394428,30,60,90,365
4401,3147146,0,30,58,314
4402,316355,20,50,80,354
4403,314982,14,18,27,260
4404,31639194,23,46,73,348
4405,31670584,8,12,12,12
4406,31742674,17,17,17,17
4407,31804891,22,52,82,357
4408,31806673,30,60,90,365
4409,3190976,26,56,86,361
4410,3200122,5,26,56,260
4411,32074640,0,0,0,0
4412,32092400,0,4,28,28
4413,32092426,5,14,44,44
4414,32106134,18,43,49,194
4415,3217583,0,0,0,0
4416,32180516,6,6,6,6
4417,32189176,24,54,84,174
4418,3237716,30,60,90,365
4419,32678048,30,60,90,365
4420,32933572,8,18,47,153
4421,3631518,26,47,47,59
4422,3632907,23,40,65,315
4423,3786402,30,60,90,365
4424,3798786,30,60,90,365
4425,3876850,30,60,90,365
4426,4138543,0,0,0,254
4427,31644986,25,55,78,78
4428,31800265,30,60,90,365
4429,31810829,0,0,0,0
4430,31850676,8,8,10,10
4431,31960105,29,59,89,179
4432,31981770,23,53,83,84
4433,32014374,29,59,89,179
4434,32110024,12,36,66,66
4435,32137606,0,1,1,32
4436,32180649,29,59,89,330
4437,32339084,0,3,7,124
4438,32445856,30,60,90,365
4439,32459348,27,57,87,362
4440,32481559,17,47,77,77
4441,32678211,30,60,90,365
4442,32715595,19,41,63,258
4443,32745053,4,9,9,10
4444,32761256,21,50,80,355
4445,3293479,30,60,90,365
4446,3448897,3,33,63,334
4447,4021526,25,39,59,309
4448,4057320,0,0,0,232
4449,4088691,24,54,84,359
4450,4181852,30,60,90,365
4451,4194010,0,0,0,0
4452,31509992,9,25,44,282
4453,31778909,0,0,0,0
4454,31794372,9,20,50,325
4455,31804969,0,0,0,0
4456,31860292,29,59,89,179
4457,31869859,23,35,35,56
4458,31901908,30,60,90,365
4459,32054255,27,57,87,177
4460,32338886,0,26,56,259
4461,32388469,30,54,84,85
4462,32447033,3,3,3,3
4463,32649235,30,60,90,365
4464,3270926,8,23,41,202
4465,32806919,5,26,35,310
4466,32829395,6,23,53,143
4467,32877018,27,57,87,362
4468,32932316,24,54,84,84
4469,3446689,0,0,0,6
4470,359969,0,0,0,15
4471,3602073,23,53,83,358
4472,3812222,17,25,44,299
4473,4079030,1,2,6,187
4474,4116934,30,60,90,365
4475,4158278,0,0,0,0
4476,4211510,8,23,43,43
4477,31505380,0,20,50,230
4478,31465474,13,36,36,179
4479,31490186,30,60,90,365
4480,31517531,30,60,90,90
4481,31867873,9,17,39,77
4482,31922085,0,0,0,19
4483,31970788,24,54,84,359
4484,32008854,6,11,26,297
4485,32030782,9,30,60,311
4486,32103922,12,42,72,162
4487,32209739,17,31,60,85
4488,32254820,24,54,84,359
4489,32320880,24,54,84,359
4490,323213,20,50,80,355
4491,32338760,4,34,64,162
4492,32343800,18,48,78,353
4493,32369195,29,56,86,86
4494,32462982,30,60,90,270
4495,32481979,27,56,86,86
4496,32503549,0,0,11,286
4497,32663016,0,0,0,275
4498,32702406,4,20,37,189
4499,32752615,29,59,89,89
4500,32838748,0,4,34,187
4501,3463465,0,0,0,0
4502,3580577,0,0,0,0
4503,3800450,9,24,46,126
4504,3815305,2,4,13,220
4505,31548152,0,0,0,0
4506,31775003,13,30,49,49
4507,31776214,28,58,88,178
4508,31890994,30,60,90,365
4509,31900517,21,51,81,356
4510,31921047,10,40,70,101
4511,31921848,21,51,81,81
4512,32104830,2,12,22,107
4513,32228569,30,60,90,365
4514,32268377,11,32,62,62
4515,32275681,30,60,90,365
4516,32312883,18,18,18,18
4517,32338747,24,54,84,359
4518,32341628,30,60,90,365
4519,32433031,10,31,50,256
4520,32510052,22,42,71,343
4521,32798068,23,53,83,197
4522,3374964,6,26,56,317
4523,342027,29,50,80,355
4524,3427741,19,49,79,354
4525,3535812,16,46,76,98
4526,31461289,6,6,6,6
4527,31582808,2,22,52,142
4528,31589026,29,59,89,179
4529,3165920,0,0,0,0
4530,3167712,0,0,0,0
4531,31728040,29,59,87,362
4532,31819664,16,46,76,166
4533,31876931,30,60,90,365
4534,31925521,30,60,90,180
4535,31947832,26,46,76,348
4536,31951146,28,56,86,86
4537,31984651,14,44,74,349
4538,32100680,0,16,46,226
4539,32101468,23,53,83,126
4540,32160778,7,29,59,269
4541,32304461,0,0,6,281
4542,32307429,0,0,12,12
4543,32332063,0,0,0,198
4544,3237666,17,42,58,86
4545,32958737,3,3,3,3
4546,332150,8,38,68,343
4547,3382961,0,9,39,314
4548,3410502,30,60,90,365
4549,35379,3,11,14,237
4550,3640004,9,30,60,335
4551,3675957,17,27,57,146
4552,369336,24,54,84,356
4553,3930878,0,0,0,0
4554,3953585,25,46,66,327
4555,3996080,30,60,90,365
4556,3458439,0,0,0,69
4557,3506859,30,60,90,357
4558,3544397,0,0,0,0
4559,3618467,25,51,78,353
4560,3891064,12,34,52,279
4561,3905849,20,43,59,238
4562,3971325,5,12,22,275
4563,4049958,5,31,61,336
4564,4074453,21,51,81,356
4565,4091190,0,0,0,0
4566,3961051,3,17,35,210
4567,4081276,0,0,0,205
4568,4083049,17,18,18,254
4569,4150719,0,30,60,335
4570,4178152,0,4,25,86
4571,4270866,0,0,0,130
4572,4294289,6,28,50,308
4573,4241486,28,58,88,307
4574,424137,4,8,14,160
4575,4318532,26,50,80,355
4576,4374881,30,60,90,365
4577,4318601,0,0,0,0
4578,4373803,0,0,0,0
4579,4348703,0,0,0,230
4580,4272447,10,34,64,154
4581,4297256,2,17,37,37
4582,4354262,0,0,0,0
4583,4379799,5,24,50,315
4584,4241384,30,60,90,365
4585,4334446,13,21,27,229
4586,4354142,0,2,4,228
4587,4365756,18,37,61,150
4588,4304899,0,0,0,0
4589,4372254,8,26,56,60
4590,423275,30,60,90,365
4591,4217268,0,0,0,0
4592,4447107,4,7,23,221
4593,4430808,0,8,22,259
4594,4505019,6,15,26,138
4595,4449066,13,43,73,348
4596,4441805,30,60,90,365
4597,4458669,30,60,90,365
4598,4454553,6,7,21,21
4599,4404740,0,0,0,217
4600,4413137,0,0,0,0
4601,4466635,7,23,53,208
4602,4471162,20,50,80,352
4603,4499095,12,42,72,302
4604,4515942,0,0,0,0
4605,4523435,0,0,0,0
4606,4505004,28,49,79,169
4607,4514503,30,60,90,365
4608,4382487,6,13,19,270
4609,440924,6,20,43,257
4610,4412422,16,37,67,336
4611,4448723,2,20,50,122
4612,4450120,30,60,90,365
4613,4451485,16,34,50,50
4614,4502957,23,53,83,264
4615,438923,10,24,41,306
4616,4467174,1,1,15,196
4617,4565981,0,0,0,0
4618,4621926,0,0,0,0
4619,4532565,10,28,54,318
4620,4555069,8,8,8,8
4621,4603224,27,54,81,301
4622,4642565,8,18,36,299
4623,46626,30,60,90,365
4624,457829,1,1,5,5
4625,466277,13,18,28,110
4626,4563401,0,7,9,25
4627,4589874,3,30,39,282
4628,4620058,30,60,90,365
4629,4657865,1,31,61,336
4630,4692378,27,37,37,75
4631,4725257,23,53,83,285
4632,4652482,30,60,90,365
4633,4659046,30,60,90,365
4634,4556650,4,19,46,315
4635,4709568,6,14,17,20
4636,4737477,0,0,0,0
4637,4593396,3,24,47,133
4638,4621190,0,0,0,0
4639,4740503,28,44,71,279
4640,476983,5,18,31,271
4641,469638,28,56,84,343
4642,4773338,15,43,73,163
4643,4758009,3,17,32,258
4644,4755673,2,4,4,35
4645,4734514,0,0,0,0
4646,4580916,0,26,30,140
4647,4742607,30,56,62,266
4648,4743645,13,26,44,244
4649,4761793,8,19,38,38
4650,462902,0,0,0,0
4651,4686678,0,0,0,0
4652,4667913,27,57,87,362
4653,4532525,11,17,36,311
4654,454593,0,0,0,0
4655,4774436,3,17,38,282
4656,4586762,16,40,70,160
4657,4766440,0,0,0,0
4658,4573398,11,25,26,282
4659,4699061,0,0,0,0
4660,4591790,5,10,31,280
4661,4609521,0,0,0,0
4662,4619231,30,60,90,365
4663,4688573,0,0,0,132
4664,4774629,0,0,0,0
4665,4778849,4,27,50,213
4666,4774924,0,0,0,0
4667,4790136,10,27,44,290
4668,4790969,0,0,0,0
4669,4776811,0,0,0,0
4670,4778098,28,58,88,88
4671,4797773,7,27,53,143
4672,478053,0,0,0,2
4673,4776488,0,0,0,0
4674,4792875,29,59,89,364
4675,4798216,0,0,0,0
4676,4962247,0,0,0,0
4677,4798749,0,0,0,0
4678,4800611,30,60,90,365
4679,4823910,0,0,0,15
4680,4872526,24,53,83,356
4681,5170796,18,44,69,341
4682,486337,30,60,90,365
4683,517626,30,60,90,365
4684,48305,6,36,56,325
4685,4974771,0,0,0,0
4686,4901235,0,0,0,0
4687,4840858,0,0,0,0
4688,5029573,0,0,0,0
4689,505456,3,7,28,284
4690,5112669,0,0,0,0
4691,5172371,28,58,88,363
4692,501382,0,0,0,0
4693,5020358,30,60,90,365
4694,5071941,30,60,90,365
4695,5084164,0,0,0,0
4696,4919014,3,30,32,293
4697,4987188,20,50,69,139
4698,5093778,14,44,74,234
4699,4802877,29,59,89,89
4700,4856244,30,60,90,365
4701,4915245,4,7,20,82
4702,5080547,0,0,0,0
4703,5127131,21,24,32,98
4704,516720,19,49,79,354
4705,5177481,30,60,90,365
4706,4807244,10,12,12,220
4707,484390,0,5,5,99
4708,5037632,9,10,18,181
4709,5075775,1,31,61,336
4710,5186683,30,60,90,365
4711,4826466,30,60,90,365
4712,4940063,30,60,90,365
4713,4865672,7,37,67,157
4714,4838721,3,3,3,3
4715,4889801,14,40,70,233
4716,490098,9,29,59,149
4717,510454,0,0,0,0
4718,4816450,29,59,89,364
4719,501693,2,7,14,187
4720,5018276,0,11,41,316
4721,507117,30,60,90,365
4722,510923,0,0,0,188
4723,5110775,0,0,0,186
4724,5116907,0,0,0,0
4725,5189747,17,42,72,343
4726,4887250,26,37,67,342
4727,4875052,13,31,44,203
4728,4894520,0,0,2,134
