,_id,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating
484,12973335,10.0,10.0,10.0,10.0,10.0,10.0,95.0
485,12997475,10.0,10.0,10.0,10.0,10.0,10.0,99.0
486,12797051,10.0,9.0,10.0,10.0,10.0,10.0,95.0
487,1321072,9.0,10.0,10.0,10.0,10.0,10.0,97.0
488,13252758,10.0,10.0,9.0,10.0,9.0,9.0,92.0
489,12667749,,,,,,,
490,13115342,10.0,10.0,10.0,10.0,10.0,10.0,90.0
491,12812425,10.0,9.0,10.0,10.0,10.0,10.0,94.0
492,12814401,10.0,10.0,10.0,10.0,10.0,8.0,100.0
493,12874776,10.0,10.0,10.0,10.0,10.0,10.0,100.0
494,12895982,,,,,,,
495,12937,10.0,10.0,10.0,10.0,10.0,10.0,98.0
496,13068933,,,,,,,
497,13201601,10.0,10.0,10.0,10.0,10.0,9.0,97.0
498,13203747,10.0,10.0,10.0,10.0,10.0,10.0,100.0
499,13261391,10.0,10.0,9.0,10.0,10.0,10.0,100.0
500,13153996,10.0,10.0,10.0,10.0,10.0,10.0,97.0
501,12742947,,,,,,,
502,12872819,10.0,10.0,10.0,10.0,10.0,10.0,100.0
503,12924287,,,,,,,
504,12955940,10.0,10.0,10.0,9.0,10.0,10.0,90.0
505,13164714,10.0,10.0,10.0,10.0,10.0,9.0,95.0
506,13218264,,,,,,,
507,13248377,,,,,,,
508,1268297,,,,,,,
509,12800628,9.0,8.0,10.0,10.0,10.0,9.0,81.0
510,12814643,10.0,10.0,10.0,10.0,9.0,10.0,98.0
511,12815927,10.0,9.0,10.0,10.0,10.0,9.0,93.0
512,13193079,6.0,7.0,8.0,8.0,8.0,7.0,60.0
513,13227163,10.0,9.0,9.0,9.0,9.0,9.0,86.0
514,127208,10.0,10.0,10.0,10.0,9.0,10.0,97.0
515,12713962,9.0,10.0,10.0,10.0,10.0,10.0,92.0
516,13063671,9.0,9.0,9.0,9.0,10.0,9.0,87.0
517,12774820,,,,,,,
518,12757761,9.0,10.0,10.0,8.0,9.0,8.0,80.0
519,12805730,,,,,,,
520,12857433,10.0,9.0,10.0,10.0,10.0,10.0,95.0
521,12893035,9.0,9.0,10.0,9.0,10.0,9.0,93.0
522,13016251,,,,,,,
523,13063723,10.0,9.0,9.0,10.0,9.0,9.0,87.0
524,13145113,,,,,,,
525,12762087,10.0,10.0,10.0,10.0,10.0,10.0,99.0
526,12889319,,,,,,,
527,12971023,,,,,,,
528,13045429,9.0,9.0,9.0,9.0,9.0,9.0,86.0
529,13110019,10.0,10.0,10.0,10.0,10.0,10.0,100.0
530,13112091,10.0,9.0,10.0,10.0,9.0,9.0,97.0
531,1321603,9.0,9.0,9.0,9.0,10.0,9.0,91.0
532,13242217,10.0,10.0,10.0,10.0,10.0,10.0,97.0
533,13249697,,,,,,,
534,13066822,10.0,10.0,10.0,10.0,10.0,9.0,100.0
535,13113064,9.0,10.0,10.0,10.0,9.0,9.0,88.0
536,13146333,9.0,10.0,10.0,10.0,9.0,9.0,93.0
537,12857841,10.0,9.0,10.0,10.0,10.0,9.0,100.0
538,12906100,10.0,10.0,9.0,9.0,10.0,10.0,92.0
539,13045223,10.0,9.0,10.0,9.0,10.0,9.0,94.0
540,13123668,10.0,10.0,10.0,10.0,9.0,9.0,100.0
541,13161668,10.0,10.0,10.0,10.0,10.0,9.0,94.0
542,13217170,10.0,8.0,10.0,10.0,10.0,10.0,89.0
543,1325472,10.0,9.0,10.0,10.0,10.0,9.0,100.0
544,13265567,10.0,10.0,10.0,10.0,10.0,10.0,94.0
545,12902610,10.0,10.0,10.0,10.0,10.0,10.0,94.0
546,12902975,,,,,,,
547,13155211,9.0,9.0,10.0,9.0,10.0,9.0,92.0
548,13165887,10.0,9.0,9.0,9.0,10.0,9.0,98.0
549,13176532,10.0,8.0,10.0,10.0,10.0,8.0,80.0
550,13320545,9.0,9.0,10.0,10.0,10.0,9.0,90.0
551,13277230,,,,,,,
552,1332929,10.0,9.0,10.0,10.0,10.0,10.0,94.0
553,13302796,9.0,9.0,10.0,10.0,10.0,9.0,90.0
554,13299549,9.0,8.0,8.0,9.0,10.0,9.0,81.0
555,13299231,10.0,9.0,9.0,9.0,10.0,10.0,94.0
556,13316078,,,,,,,
557,13318405,10.0,9.0,10.0,10.0,10.0,10.0,98.0
558,13266188,10.0,9.0,10.0,10.0,10.0,9.0,89.0
559,132695,9.0,9.0,10.0,10.0,10.0,10.0,100.0
560,13304991,10.0,9.0,10.0,10.0,10.0,10.0,98.0
561,13308110,9.0,8.0,10.0,10.0,10.0,9.0,89.0
562,13317720,,,,,,,
563,13324467,10.0,10.0,10.0,10.0,10.0,9.0,98.0
564,13306630,,,,,,,
565,13272687,10.0,10.0,10.0,10.0,9.0,10.0,96.0
566,13328702,10.0,9.0,10.0,10.0,10.0,10.0,93.0
567,13298973,,,,,,,
568,13333008,10.0,10.0,10.0,10.0,10.0,9.0,95.0
569,13389577,,,,,,,
570,13333143,10.0,10.0,10.0,10.0,10.0,10.0,98.0
571,13361526,10.0,10.0,10.0,10.0,10.0,9.0,96.0
572,13479450,9.0,9.0,10.0,9.0,10.0,9.0,89.0
573,13491812,10.0,9.0,10.0,10.0,10.0,8.0,100.0
574,13361613,10.0,10.0,10.0,10.0,9.0,9.0,96.0
575,13365785,,,,,,,
576,13437841,9.0,9.0,9.0,10.0,9.0,9.0,86.0
577,13501113,10.0,10.0,10.0,10.0,9.0,9.0,96.0
578,13372754,9.0,8.0,10.0,10.0,8.0,9.0,85.0
579,13430219,,,,,,,
580,13444131,10.0,10.0,10.0,10.0,10.0,10.0,100.0
581,1345576,,,,,,,
582,13508417,10.0,10.0,10.0,10.0,10.0,10.0,98.0
583,13520692,10.0,10.0,10.0,10.0,10.0,10.0,80.0
584,13366855,9.0,10.0,10.0,9.0,8.0,9.0,90.0
585,13414552,,,,,,,
586,13433868,10.0,10.0,10.0,10.0,10.0,10.0,98.0
587,13436132,10.0,9.0,10.0,10.0,10.0,9.0,91.0
588,13442098,10.0,10.0,10.0,10.0,10.0,10.0,98.0
589,13352279,,,,,,,
590,13375733,,,,,,,
591,13382536,10.0,10.0,10.0,10.0,10.0,10.0,100.0
592,13386011,10.0,10.0,10.0,10.0,10.0,9.0,95.0
593,13390320,10.0,10.0,10.0,10.0,10.0,9.0,96.0
594,13411324,10.0,10.0,10.0,10.0,10.0,10.0,97.0
595,13488308,10.0,9.0,10.0,10.0,10.0,9.0,97.0
596,13344796,,,,10.0,8.0,10.0,100.0
597,13363311,10.0,10.0,10.0,10.0,10.0,10.0,100.0
598,13368075,10.0,10.0,10.0,10.0,10.0,10.0,96.0
599,13373114,10.0,10.0,10.0,10.0,10.0,8.0,100.0
600,13415952,10.0,10.0,10.0,10.0,10.0,10.0,99.0
601,13461087,10.0,10.0,10.0,10.0,10.0,10.0,99.0
602,13490410,9.0,9.0,10.0,10.0,10.0,9.0,94.0
603,13511610,10.0,10.0,10.0,10.0,10.0,10.0,99.0
604,1352758,9.0,9.0,9.0,8.0,10.0,8.0,84.0
605,13495314,10.0,10.0,10.0,10.0,9.0,9.0,100.0
606,13489279,10.0,10.0,10.0,10.0,9.0,10.0,100.0
607,13352718,,,,,,,
608,13417224,9.0,9.0,9.0,9.0,10.0,9.0,84.0
609,13521222,9.0,9.0,9.0,9.0,9.0,9.0,90.0
610,13334276,,,,,,,
611,13495196,,,,,,,
612,13437242,,,,,,,
613,13454668,10.0,10.0,10.0,10.0,10.0,10.0,99.0
614,13462637,10.0,10.0,10.0,10.0,10.0,9.0,95.0
615,13505139,10.0,10.0,10.0,10.0,10.0,10.0,99.0
616,13525014,10.0,10.0,10.0,10.0,10.0,9.0,95.0
617,13528649,10.0,8.0,10.0,8.0,10.0,10.0,100.0
618,13397791,,,,,,,
619,13413043,,,,,,,
620,13530122,10.0,10.0,10.0,10.0,10.0,9.0,98.0
621,13564779,10.0,10.0,10.0,10.0,10.0,10.0,99.0
622,1359438,10.0,10.0,10.0,10.0,10.0,10.0,94.0
623,13579065,10.0,9.0,10.0,10.0,8.0,9.0,91.0
624,13574006,10.0,9.0,9.0,9.0,9.0,9.0,88.0
625,13624302,9.0,9.0,9.0,9.0,10.0,9.0,88.0
626,13659950,9.0,7.0,8.0,9.0,10.0,8.0,80.0
627,13562321,9.0,9.0,9.0,9.0,10.0,9.0,87.0
628,13588758,,,,,,,
629,13591144,,,,,,,
630,13630859,,,,,,,
631,13595339,10.0,10.0,10.0,10.0,10.0,10.0,97.0
632,13603489,9.0,8.0,10.0,9.0,9.0,8.0,87.0
633,1361270,,,,,,,
634,13695744,,,,,,,
635,13611788,,,,,,,
636,13609188,10.0,8.0,10.0,10.0,10.0,9.0,94.0
637,13552883,9.0,10.0,9.0,9.0,10.0,9.0,91.0
638,13559998,,,,,,,
639,13617872,,,,,,,
640,13585970,10.0,10.0,10.0,10.0,10.0,10.0,100.0
641,13696235,9.0,8.0,9.0,9.0,9.0,9.0,89.0
642,13659491,10.0,10.0,10.0,10.0,10.0,9.0,97.0
643,13674956,10.0,10.0,10.0,10.0,10.0,10.0,96.0
644,13684608,9.0,8.0,9.0,9.0,10.0,9.0,89.0
645,13591364,,,,,,,
646,13633280,10.0,10.0,10.0,10.0,10.0,10.0,99.0
647,13658407,9.0,10.0,8.0,9.0,10.0,10.0,100.0
648,13669275,10.0,10.0,10.0,9.0,10.0,9.0,90.0
649,13603801,10.0,9.0,10.0,10.0,10.0,9.0,95.0
650,13605461,9.0,10.0,10.0,10.0,9.0,10.0,96.0
651,13689460,10.0,9.0,10.0,10.0,10.0,9.0,93.0
652,13606770,,,,,,,
653,13711161,10.0,10.0,10.0,8.0,8.0,8.0,100.0
654,13724840,,,,,,,
655,13702313,10.0,10.0,10.0,10.0,10.0,10.0,98.0
656,13702505,10.0,10.0,10.0,10.0,10.0,10.0,90.0
657,13732894,10.0,9.0,10.0,10.0,9.0,10.0,100.0
658,13726629,9.0,9.0,10.0,9.0,9.0,9.0,86.0
659,13728712,10.0,10.0,10.0,10.0,10.0,10.0,99.0
660,1370405,10.0,10.0,10.0,10.0,9.0,10.0,96.0
661,13716070,,,,,,,
662,13739484,9.0,9.0,9.0,9.0,9.0,9.0,87.0
663,13875927,9.0,8.0,9.0,9.0,9.0,9.0,83.0
664,13753838,,,,,,,
665,13754183,,,,,,,
666,13764019,10.0,10.0,10.0,10.0,10.0,10.0,98.0
667,13764334,9.0,9.0,9.0,9.0,9.0,9.0,84.0
668,13771436,10.0,10.0,10.0,10.0,10.0,10.0,92.0
669,13776897,,,,,,,
670,13855369,,,,,,,
671,13883147,10.0,9.0,10.0,10.0,10.0,10.0,99.0
672,13750579,10.0,10.0,10.0,10.0,9.0,10.0,96.0
673,13748617,,,,,,,
674,13743786,9.0,9.0,10.0,10.0,9.0,9.0,89.0
675,13852692,10.0,9.0,10.0,10.0,10.0,9.0,94.0
676,13905833,,,,,,,
677,13799611,10.0,9.0,10.0,10.0,9.0,10.0,90.0
678,13762136,10.0,10.0,10.0,10.0,9.0,10.0,100.0
679,13763013,8.0,8.0,9.0,9.0,10.0,9.0,87.0
680,13789278,9.0,9.0,10.0,9.0,10.0,9.0,88.0
681,13761856,10.0,10.0,10.0,10.0,9.0,9.0,95.0
682,13766096,10.0,10.0,10.0,10.0,10.0,9.0,93.0
683,13827870,10.0,10.0,10.0,10.0,10.0,10.0,94.0
684,13839338,8.0,7.0,10.0,10.0,9.0,9.0,90.0
685,13837488,,,,,,,
686,13807778,,,,,,,
687,13835658,9.0,8.0,9.0,9.0,9.0,8.0,82.0
688,13844617,8.0,8.0,7.0,8.0,9.0,8.0,76.0
689,13885247,9.0,9.0,10.0,10.0,9.0,9.0,91.0
690,13810527,10.0,9.0,10.0,10.0,10.0,9.0,98.0
691,13813259,,,,,,,
692,13905218,10.0,10.0,10.0,10.0,10.0,10.0,100.0
693,13884778,10.0,10.0,10.0,10.0,10.0,10.0,98.0
694,13757914,,,,,,,
695,13774506,,,,,,,
696,13841305,10.0,10.0,10.0,10.0,8.0,10.0,94.0
697,13891181,10.0,9.0,10.0,10.0,9.0,9.0,92.0
698,13820755,,,,,,,
699,13895156,9.0,10.0,10.0,10.0,10.0,9.0,93.0
700,13904840,,,,,,,
701,13778742,10.0,10.0,10.0,10.0,9.0,10.0,97.0
702,13757836,10.0,9.0,9.0,9.0,10.0,9.0,90.0
703,13748059,,,,,,,
704,13814845,10.0,10.0,9.0,9.0,10.0,10.0,97.0
705,13829859,,,,,,,
706,13884253,10.0,10.0,10.0,10.0,10.0,10.0,99.0
707,13839238,10.0,10.0,10.0,10.0,10.0,10.0,100.0
708,13846473,9.0,9.0,10.0,10.0,10.0,9.0,89.0
709,13841569,10.0,10.0,10.0,10.0,10.0,10.0,97.0
710,13988788,,,,,,,
711,13917109,,,,,,,
712,14037885,8.0,8.0,10.0,10.0,9.0,8.0,86.0
713,14043849,9.0,9.0,10.0,10.0,10.0,9.0,92.0
714,1396721,10.0,10.0,10.0,10.0,10.0,10.0,97.0
715,13924938,10.0,10.0,10.0,10.0,10.0,10.0,97.0
716,13934778,10.0,10.0,10.0,10.0,10.0,10.0,100.0
717,13945645,,,,,,,
718,13921667,,,,,,,
719,14042368,10.0,10.0,6.0,8.0,10.0,8.0,40.0
720,14013822,10.0,10.0,10.0,10.0,10.0,10.0,100.0
721,14018725,10.0,8.0,10.0,10.0,10.0,10.0,80.0
722,13949781,10.0,10.0,10.0,10.0,10.0,9.0,100.0
723,13993059,,,,,,,
724,13999182,10.0,9.0,10.0,10.0,10.0,9.0,100.0
725,13927034,,,,,,,
726,13937802,10.0,10.0,10.0,10.0,10.0,10.0,98.0
727,13934996,10.0,10.0,10.0,10.0,10.0,10.0,100.0
728,13937701,9.0,9.0,9.0,10.0,10.0,9.0,92.0
729,13915361,9.0,8.0,10.0,10.0,10.0,10.0,76.0
730,13962683,10.0,9.0,10.0,10.0,10.0,10.0,90.0
731,13981245,10.0,9.0,10.0,10.0,10.0,9.0,95.0
732,14073709,,,,,,,
733,1398192,,,,,,,
734,14040723,10.0,10.0,10.0,10.0,10.0,9.0,100.0
735,14044480,9.0,9.0,9.0,9.0,9.0,9.0,85.0
736,1406337,8.0,9.0,9.0,8.0,9.0,8.0,87.0
737,13940779,9.0,10.0,10.0,10.0,10.0,9.0,96.0
738,13955233,,,,,,,
739,13997910,,,,,,,
740,14075164,10.0,9.0,10.0,10.0,10.0,10.0,97.0
741,13927230,,,,,,,
742,14004632,10.0,10.0,10.0,10.0,10.0,9.0,95.0
743,14063971,,,,,,,
744,13911574,,,,,,,
745,13906039,10.0,9.0,9.0,10.0,10.0,10.0,96.0
746,1391996,10.0,10.0,10.0,10.0,10.0,9.0,94.0
747,13923606,8.0,10.0,10.0,10.0,10.0,6.0,80.0
748,139416,9.0,9.0,10.0,10.0,10.0,9.0,93.0
749,13955139,,,,,,,
750,13960437,9.0,10.0,8.0,8.0,8.0,9.0,71.0
751,1405120,,,,,,,
752,1408997,10.0,9.0,10.0,10.0,10.0,9.0,94.0
753,14173253,7.0,6.0,8.0,8.0,7.0,9.0,60.0
754,14177829,,,,,,,
755,14215061,10.0,9.0,10.0,10.0,9.0,10.0,97.0
756,14462759,10.0,10.0,10.0,10.0,10.0,10.0,100.0
757,14490025,9.0,8.0,10.0,10.0,10.0,9.0,90.0
758,14112918,10.0,10.0,9.0,9.0,10.0,9.0,95.0
759,14302702,10.0,9.0,10.0,10.0,10.0,9.0,96.0
760,1410802,9.0,9.0,10.0,9.0,7.0,9.0,85.0
761,14152437,10.0,10.0,10.0,9.0,10.0,9.0,93.0
762,14146422,10.0,10.0,10.0,10.0,10.0,10.0,100.0
763,141890,9.0,8.0,10.0,10.0,10.0,9.0,91.0
764,14234561,10.0,10.0,10.0,10.0,10.0,10.0,97.0
765,14249346,9.0,10.0,10.0,9.0,9.0,9.0,91.0
766,14284682,10.0,9.0,10.0,10.0,10.0,10.0,96.0
767,14287666,10.0,10.0,10.0,10.0,10.0,10.0,100.0
768,14472620,10.0,10.0,10.0,10.0,9.0,10.0,100.0
769,14104326,10.0,10.0,10.0,10.0,10.0,10.0,100.0
770,14332326,9.0,9.0,10.0,10.0,9.0,9.0,96.0
771,14460432,10.0,10.0,10.0,10.0,10.0,9.0,100.0
772,14119805,10.0,10.0,10.0,10.0,10.0,10.0,100.0
773,14175496,10.0,10.0,10.0,10.0,10.0,10.0,100.0
774,14246971,9.0,10.0,9.0,9.0,9.0,9.0,88.0
775,14250,8.0,8.0,9.0,8.0,9.0,8.0,90.0
776,14252305,10.0,9.0,10.0,10.0,10.0,10.0,95.0
777,14259235,10.0,10.0,10.0,10.0,10.0,10.0,100.0
778,14316144,,,,,,,
779,14385513,10.0,6.0,10.0,8.0,10.0,10.0,80.0
780,1417276,9.0,9.0,9.0,9.0,10.0,9.0,88.0
781,14236416,10.0,10.0,10.0,10.0,10.0,10.0,97.0
782,14273204,10.0,10.0,10.0,10.0,10.0,10.0,98.0
783,14403549,10.0,10.0,10.0,10.0,9.0,9.0,93.0
784,14405901,10.0,10.0,10.0,10.0,10.0,10.0,97.0
785,14432651,10.0,10.0,10.0,10.0,9.0,9.0,97.0
786,1447835,10.0,10.0,10.0,10.0,10.0,10.0,100.0
787,14480689,8.0,8.0,9.0,9.0,9.0,9.0,80.0
788,14161732,,,,,,,
789,14140905,,,,,,,
790,14161011,9.0,10.0,10.0,10.0,10.0,8.0,70.0
791,14164312,10.0,10.0,10.0,10.0,10.0,10.0,100.0
792,143175,10.0,9.0,10.0,10.0,9.0,9.0,94.0
793,14320172,,,,,,,
794,14109521,,,,,,,
795,14223095,10.0,10.0,10.0,10.0,9.0,10.0,96.0
796,14439478,10.0,10.0,10.0,10.0,10.0,10.0,100.0
797,14111332,9.0,8.0,9.0,9.0,10.0,9.0,87.0
798,14278303,10.0,9.0,10.0,10.0,10.0,10.0,94.0
799,14375153,10.0,10.0,10.0,10.0,9.0,9.0,93.0
800,14388889,10.0,10.0,10.0,10.0,10.0,10.0,96.0
801,14439217,10.0,9.0,10.0,10.0,10.0,10.0,90.0
802,14450837,10.0,10.0,10.0,10.0,9.0,10.0,95.0
803,14109694,9.0,7.0,9.0,9.0,8.0,9.0,90.0
804,14150800,10.0,10.0,10.0,10.0,10.0,10.0,99.0
805,14185067,9.0,8.0,10.0,10.0,10.0,8.0,91.0
806,14233139,10.0,10.0,10.0,10.0,10.0,10.0,100.0
807,14261122,10.0,10.0,10.0,9.0,10.0,10.0,98.0
808,1431666,9.0,9.0,10.0,10.0,9.0,9.0,93.0
809,14522482,10.0,9.0,10.0,10.0,10.0,9.0,92.0
810,14120722,8.0,6.0,8.0,8.0,8.0,8.0,80.0
811,14234741,9.0,8.0,8.0,9.0,8.0,9.0,83.0
812,14309960,10.0,10.0,10.0,10.0,10.0,9.0,100.0
813,14360913,10.0,8.0,10.0,10.0,10.0,10.0,100.0
814,14214403,10.0,10.0,10.0,10.0,9.0,10.0,99.0
815,14220130,9.0,9.0,8.0,9.0,10.0,9.0,87.0
816,1427233,9.0,8.0,9.0,8.0,9.0,9.0,87.0
817,14294961,10.0,8.0,10.0,10.0,10.0,9.0,90.0
818,14298859,9.0,9.0,9.0,9.0,10.0,9.0,93.0
819,14506036,10.0,10.0,10.0,10.0,9.0,9.0,93.0
820,1410460,10.0,9.0,10.0,10.0,10.0,9.0,95.0
821,1410284,,,,,,,
822,14094561,4.0,2.0,8.0,8.0,4.0,6.0,60.0
823,1413677,10.0,9.0,10.0,10.0,9.0,10.0,96.0
824,14472317,9.0,9.0,9.0,9.0,10.0,9.0,92.0
825,14497942,10.0,10.0,10.0,10.0,10.0,10.0,100.0
826,14501655,10.0,10.0,10.0,10.0,10.0,10.0,95.0
827,14127526,10.0,10.0,10.0,10.0,10.0,10.0,100.0
828,14172532,9.0,8.0,10.0,10.0,10.0,9.0,92.0
829,14186262,10.0,10.0,10.0,10.0,10.0,10.0,98.0
830,14253379,10.0,10.0,9.0,10.0,9.0,8.0,90.0
831,14339048,,,,,,,
832,14090613,10.0,9.0,9.0,10.0,10.0,9.0,90.0
833,14096512,9.0,8.0,10.0,9.0,10.0,9.0,89.0
834,14124717,10.0,10.0,10.0,10.0,10.0,10.0,99.0
835,14166653,10.0,10.0,10.0,10.0,9.0,10.0,100.0
836,14234514,10.0,9.0,10.0,10.0,10.0,10.0,94.0
837,14238280,10.0,10.0,10.0,10.0,9.0,10.0,97.0
838,14493885,10.0,10.0,10.0,10.0,10.0,10.0,100.0
839,14119791,,,,,,,
840,14252298,10.0,10.0,10.0,10.0,10.0,10.0,100.0
841,14295981,10.0,10.0,10.0,10.0,10.0,10.0,100.0
842,14330134,,,,,,,
843,14339793,10.0,10.0,10.0,10.0,10.0,10.0,100.0
844,1437251,10.0,10.0,10.0,10.0,9.0,10.0,93.0
845,14434534,10.0,10.0,10.0,10.0,10.0,9.0,96.0
846,14728150,10.0,10.0,10.0,10.0,9.0,10.0,100.0
847,14549548,,,,,,,
848,14741201,9.0,8.0,10.0,10.0,10.0,9.0,90.0
849,1459519,10.0,10.0,10.0,10.0,9.0,10.0,95.0
850,14633460,,,,,,,
851,14563257,9.0,9.0,9.0,9.0,9.0,9.0,83.0
852,14551515,,,,,,,
853,14778622,,,,,,,
854,14588464,10.0,10.0,10.0,10.0,10.0,10.0,100.0
855,14769619,10.0,10.0,10.0,9.0,9.0,9.0,95.0
856,14758081,9.0,10.0,10.0,10.0,10.0,9.0,96.0
857,1476508,10.0,9.0,10.0,10.0,9.0,10.0,96.0
858,14650584,8.0,10.0,10.0,10.0,8.0,10.0,100.0
859,14675014,,,,,,,
860,14748333,,,,,,,
861,14661747,9.0,9.0,9.0,9.0,9.0,8.0,82.0
862,14571224,,,,,,,
863,14756990,10.0,10.0,10.0,10.0,9.0,10.0,96.0
864,14573570,10.0,10.0,10.0,10.0,10.0,10.0,99.0
865,14744918,9.0,9.0,10.0,9.0,10.0,9.0,95.0
866,14649808,9.0,10.0,10.0,9.0,10.0,10.0,95.0
867,1476656,10.0,10.0,10.0,10.0,10.0,10.0,99.0
868,14683121,10.0,10.0,10.0,10.0,10.0,10.0,100.0
869,1481361,10.0,10.0,10.0,10.0,10.0,9.0,97.0
870,14818234,9.0,8.0,9.0,9.0,10.0,9.0,88.0
871,14629833,10.0,9.0,10.0,10.0,10.0,10.0,97.0
872,14569881,10.0,9.0,10.0,10.0,10.0,10.0,97.0
873,14707572,,,,,,,
874,14758068,8.0,10.0,10.0,10.0,8.0,10.0,100.0
875,14554642,,,,,,,
876,14574409,10.0,9.0,10.0,10.0,10.0,9.0,97.0
877,14804661,9.0,9.0,10.0,10.0,9.0,9.0,91.0
878,14644562,,,,,,,
879,1480002,8.0,6.0,8.0,8.0,10.0,8.0,80.0
880,1459741,10.0,10.0,10.0,10.0,10.0,10.0,98.0
881,14733479,,,,,,,
882,14760382,,,,,,,
883,1482060,10.0,9.0,10.0,9.0,10.0,9.0,92.0
884,14610596,10.0,9.0,10.0,10.0,9.0,10.0,93.0
885,1476484,9.0,8.0,10.0,10.0,10.0,8.0,82.0
886,14768403,,,,,,,
887,1481054,10.0,10.0,10.0,10.0,10.0,9.0,96.0
888,14886923,9.0,8.0,9.0,10.0,9.0,8.0,70.0
889,14839116,,,,,,,
890,1487222,9.0,7.0,9.0,10.0,8.0,9.0,87.0
891,14930875,9.0,8.0,9.0,9.0,9.0,8.0,87.0
892,14992196,10.0,9.0,10.0,10.0,10.0,9.0,95.0
893,14962367,10.0,10.0,10.0,10.0,10.0,10.0,96.0
894,14968000,9.0,8.0,10.0,9.0,10.0,9.0,86.0
895,14855345,10.0,10.0,9.0,9.0,10.0,9.0,89.0
896,14827972,10.0,10.0,10.0,10.0,10.0,9.0,97.0
897,14846275,,,,,,,
898,14968004,9.0,10.0,9.0,10.0,7.0,8.0,88.0
899,14858544,10.0,10.0,10.0,10.0,10.0,9.0,98.0
900,14896503,10.0,10.0,10.0,10.0,10.0,10.0,100.0
901,14907884,,,,,,,
902,14916806,10.0,10.0,10.0,10.0,10.0,10.0,100.0
903,14836765,10.0,9.0,10.0,10.0,10.0,10.0,93.0
904,14960783,9.0,9.0,10.0,9.0,10.0,10.0,94.0
905,14824708,10.0,10.0,10.0,10.0,9.0,10.0,98.0
906,14856799,10.0,9.0,10.0,9.0,9.0,10.0,93.0
907,14875190,9.0,9.0,10.0,10.0,10.0,9.0,88.0
908,14967994,10.0,10.0,10.0,10.0,9.0,10.0,96.0
909,14923016,10.0,10.0,10.0,10.0,10.0,10.0,98.0
910,14921505,10.0,9.0,10.0,10.0,10.0,9.0,96.0
911,14894267,10.0,10.0,10.0,10.0,10.0,9.0,100.0
912,14915493,10.0,10.0,8.0,10.0,10.0,10.0,100.0
913,15035458,10.0,9.0,9.0,10.0,10.0,8.0,88.0
914,15021379,10.0,10.0,10.0,9.0,9.0,9.0,90.0
915,14996051,10.0,10.0,10.0,10.0,10.0,10.0,98.0
916,14993652,10.0,10.0,10.0,10.0,10.0,9.0,94.0
917,15058245,,,,,,,
918,15003187,10.0,10.0,10.0,10.0,10.0,10.0,100.0
919,15026828,9.0,10.0,10.0,10.0,9.0,9.0,94.0
920,1503655,10.0,10.0,10.0,10.0,10.0,10.0,100.0
921,15060713,10.0,9.0,10.0,10.0,10.0,9.0,96.0
922,15088513,9.0,8.0,9.0,9.0,9.0,8.0,86.0
923,15095488,9.0,9.0,10.0,9.0,10.0,9.0,93.0
924,15036568,9.0,8.0,9.0,9.0,9.0,9.0,88.0
925,15003496,10.0,9.0,10.0,10.0,10.0,9.0,93.0
926,15019476,10.0,9.0,10.0,10.0,10.0,10.0,96.0
927,15021236,10.0,10.0,10.0,10.0,10.0,10.0,94.0
928,15052129,,,,,,,
929,15058677,10.0,10.0,10.0,10.0,10.0,9.0,97.0
930,15098676,9.0,8.0,9.0,10.0,9.0,9.0,87.0
931,15113580,10.0,10.0,10.0,10.0,10.0,10.0,100.0
932,15105616,,,,,,,
933,15009347,,,,,,,
934,15047479,10.0,10.0,10.0,10.0,10.0,9.0,98.0
935,15097549,10.0,10.0,10.0,10.0,10.0,10.0,98.0
936,15103148,10.0,10.0,10.0,10.0,10.0,10.0,100.0
937,15004284,10.0,10.0,10.0,10.0,10.0,10.0,98.0
938,15031608,10.0,10.0,10.0,10.0,10.0,10.0,98.0
939,15099382,10.0,10.0,10.0,10.0,10.0,10.0,97.0
940,14996590,10.0,10.0,10.0,10.0,9.0,10.0,98.0
941,15073600,10.0,10.0,10.0,10.0,10.0,9.0,97.0
942,15008596,,,,,,,
943,15015363,10.0,10.0,10.0,10.0,10.0,9.0,98.0
944,15100883,6.0,10.0,6.0,8.0,8.0,8.0,60.0
945,15101377,10.0,10.0,10.0,10.0,10.0,10.0,100.0
946,15115143,10.0,10.0,10.0,10.0,10.0,10.0,97.0
947,15126808,9.0,9.0,10.0,9.0,10.0,9.0,89.0
948,15177216,10.0,10.0,10.0,10.0,10.0,10.0,99.0
949,15116002,10.0,10.0,10.0,10.0,10.0,10.0,99.0
950,15144619,10.0,10.0,10.0,10.0,9.0,10.0,99.0
951,15124886,8.0,8.0,9.0,9.0,9.0,8.0,82.0
952,15119850,9.0,9.0,9.0,9.0,8.0,9.0,84.0
953,15159326,10.0,10.0,10.0,10.0,10.0,10.0,96.0
954,15158785,8.0,8.0,8.0,8.0,8.0,8.0,80.0
955,15140363,10.0,10.0,10.0,10.0,10.0,10.0,100.0
956,15167619,10.0,10.0,10.0,10.0,10.0,10.0,97.0
957,15124324,,,,,,,
958,15139440,10.0,8.0,10.0,2.0,8.0,4.0,80.0
959,1520042,10.0,10.0,10.0,10.0,9.0,9.0,96.0
960,15285714,10.0,10.0,10.0,10.0,10.0,9.0,95.0
